id,x,y,community,user_type,activity
U1594,19.919,22.500,Mutual Aid,Receiver,42
U1595,21.651,22.500,Mutual Aid,Receiver,30
U1596,23.383,22.500,Mutual Aid,Receiver,18
U1597,25.115,22.500,Mutual Aid,Receiver,35
U1598,26.847,22.500,Mutual Aid,Receiver,23
U1599,28.579,22.500,Mutual Aid,Receiver,40
U1600,-29.445,24.000,Media Watch,Receiver,28
U1601,-25.981,24.000,Media Watch,Receiver,45
U1602,-24.249,24.000,Media Watch,Receiver,33
U1603,-22.517,24.000,Media Watch,Receiver,21
U1604,-20.785,24.000,Media Watch,Retweeter,76
U1605,-19.053,24.000,Media Watch,Retweeter,64
U1606,-17.321,24.000,Media Watch,Retweeter,81
U1607,-15.588,24.000,Media Watch,Retweeter,69
U1608,-13.856,24.000,Media Watch,Receiver,19
U1609,-12.124,24.000,Media Watch,Receiver,36
U1610,-10.392,24.000,Media Watch,Receiver,24
U1611,-8.660,24.000,Media Watch,Receiver,41
U1612,-6.928,24.000,Media Watch,Receiver,29
U1613,-5.196,24.000,Media Watch,Receiver,46
U1614,-3.464,24.000,Media Watch,Receiver,34
U1615,-1.732,24.000,Media Watch,Receiver,22
U1616,0.000,24.000,Mutual Aid,Receiver,39
U1617,1.732,24.000,Mutual Aid,Receiver,27
U1618,3.464,24.000,Mutual Aid,Receiver,44
U1619,5.196,24.000,Mutual Aid,Receiver,32
U1620,6.928,24.000,Mutual Aid,Receiver,20
U1621,8.660,24.000,Mutual Aid,Receiver,37
U1622,10.392,24.000,Mutual Aid,Receiver,25
U1623,12.124,24.000,Mutual Aid,Retweeter,80
U1624,13.856,24.000,Mutual Aid,Retweeter,68
U1625,15.588,24.000,Mutual Aid,Retweeter,56
U1626,17.321,24.000,Mutual Aid,Retweeter,73
U1627,19.053,24.000,Mutual Aid,Receiver,23
U1628,20.785,24.000,Mutual Aid,Receiver,40
U1629,22.517,24.000,Mutual Aid,Receiver,28
U1630,24.249,24.000,Mutual Aid,Receiver,45
U1631,25.981,24.000,Mutual Aid,Receiver,33
U1632,27.713,24.000,Mutual Aid,Receiver,21
U1633,29.445,24.000,Mutual Aid,Receiver,38
U1634,-28.579,25.500,Media Watch,Receiver,26
U1635,-25.115,25.500,Media Watch,Receiver,43
U1636,-23.383,25.500,Media Watch,Receiver,31
U1637,-21.651,25.500,Media Watch,Receiver,19
U1638,-19.919,25.500,Media Watch,Retweeter,74
U1639,-18.187,25.500,Media Watch,Retweeter,62
U1640,-16.454,25.500,Media Watch,Receiver,41
U1641,-14.722,25.500,Media Watch,Receiver,29
U1642,-12.990,25.500,Media Watch,Receiver,46
U1643,-11.258,25.500,Media Watch,Receiver,34
U1644,-9.526,25.500,Media Watch,Receiver,22
U1645,-7.794,25.500,Media Watch,Receiver,39
U1646,-6.062,25.500,Media Watch,Receiver,27
U1647,-4.330,25.500,Media Watch,Receiver,44
U1648,-2.598,25.500,Media Watch,Receiver,32
U1649,-0.866,25.500,Mutual Aid,Receiver,20
U1650,0.866,25.500,Mutual Aid,Receiver,37
U1651,2.598,25.500,Mutual Aid,Receiver,25
U1652,4.330,25.500,Mutual Aid,Receiver,42
U1653,6.062,25.500,Mutual Aid,Receiver,30
U1654,7.794,25.500,Mutual Aid,Receiver,18
U1655,9.526,25.500,Mutual Aid,Receiver,35
U1656,11.258,25.500,Mutual Aid,Receiver,23
U1657,12.990,25.500,Mutual Aid,Retweeter,78
U1658,14.722,25.500,Mutual Aid,Retweeter,66
U1659,16.454,25.500,Mutual Aid,Retweeter,83
U1660,18.187,25.500,Mutual Aid,Receiver,33
U1661,19.919,25.500,Mutual Aid,Receiver,21
U1662,21.651,25.500,Mutual Aid,Receiver,38
U1663,23.383,25.500,Mutual Aid,Receiver,26
U1664,25.115,25.500,Mutual Aid,Receiver,43
U1665,26.847,25.500,Mutual Aid,Receiver,31
U1666,28.579,25.500,Mutual Aid,Receiver,19
U1667,-27.713,27.000,Media Watch,Receiver,36
U1668,-25.981,27.000,Media Watch,Receiver,24
U1669,-24.249,27.000,Media Watch,Receiver,41
U1670,-22.517,27.000,Media Watch,Receiver,29
U1671,-20.785,27.000,Media Watch,Receiver,46
U1672,-19.053,27.000,Media Watch,Receiver,34
U1673,-17.321,27.000,Media Watch,Receiver,22
U1674,-15.588,27.000,Media Watch,Receiver,39
U1675,-13.856,27.000,Media Watch,Receiver,27
U1676,-12.124,27.000,Media Watch,Receiver,44
U1677,-10.392,27.000,Media Watch,Receiver,32
U1678,-8.660,27.000,Media Watch,Receiver,20
U1679,-6.928,27.000,Media Watch,Receiver,37
U1680,-5.196,27.000,Media Watch,Receiver,25
U1681,-3.464,27.000,Media Watch,Receiver,42
U1682,-1.732,27.000,Media Watch,Receiver,30
U1683,0.000,27.000,Mutual Aid,Receiver,18
U1684,1.732,27.000,Mutual Aid,Receiver,35
U1685,3.464,27.000,Mutual Aid,Receiver,23
U1686,5.196,27.000,Mutual Aid,Receiver,40
U1687,6.928,27.000,Mutual Aid,Receiver,28
U1688,8.660,27.000,Mutual Aid,Receiver,45
U1689,10.392,27.000,Mutual Aid,Receiver,33
U1690,12.124,27.000,Mutual Aid,Receiver,21
U1691,13.856,27.000,Mutual Aid,Receiver,38
U1692,15.588,27.000,Mutual Aid,Receiver,26
U1693,17.321,27.000,Mutual Aid,Receiver,43
U1694,19.053,27.000,Mutual Aid,Receiver,31
U1695,20.785,27.000,Mutual Aid,Receiver,19
U1696,22.517,27.000,Mutual Aid,Receiver,36
U1697,24.249,27.000,Mutual Aid,Receiver,24
U1698,25.981,27.000,Mutual Aid,Receiver,41
U1699,27.713,27.000,Mutual Aid,Receiver,29
U1700,29.445,27.000,Mutual Aid,Receiver,46
U1701,-28.579,28.500,Media Watch,Receiver,34
U1702,-26.847,28.500,Media Watch,Receiver,22
U1703,-25.115,28.500,Media Watch,Receiver,39
U1704,-23.383,28.500,Media Watch,Receiver,27
U1705,-21.651,28.500,Media Watch,Receiver,44
U1706,-19.919,28.500,Media Watch,Receiver,32
U1707,-18.187,28.500,Media Watch,Receiver,20
U1708,-16.454,28.500,Media Watch,Receiver,37
U1709,-14.722,28.500,Media Watch,Receiver,25
U1710,-12.990,28.500,Media Watch,Receiver,42
U1711,-11.258,28.500,Media Watch,Receiver,30
U1712,-9.526,28.500,Media Watch,Receiver,18
U1713,-7.794,28.500,Media Watch,Receiver,35
U1714,-6.062,28.500,Media Watch,Receiver,23
U1715,-4.330,28.500,Media Watch,Receiver,40
U1716,-2.598,28.500,Media Watch,Receiver,28
U1717,-0.866,28.500,Media Watch,Receiver,45
U1718,0.866,28.500,Mutual Aid,Receiver,33
U1719,2.598,28.500,Mutual Aid,Receiver,21
U1720,4.330,28.500,Mutual Aid,Receiver,38
U1721,6.062,28.500,Mutual Aid,Receiver,26
U1722,7.794,28.500,Mutual Aid,Receiver,43
U1723,9.526,28.500,Mutual Aid,Receiver,31
U1724,11.258,28.500,Mutual Aid,Receiver,19
U1725,12.990,28.500,Mutual Aid,Receiver,36
U1726,14.722,28.500,Mutual Aid,Receiver,24
U1727,16.454,28.500,Mutual Aid,Receiver,41
U1728,18.187,28.500,Mutual Aid,Receiver,29
U1729,19.919,28.500,Mutual Aid,Receiver,46
U1730,21.651,28.500,Mutual Aid,Receiver,34
U1731,23.383,28.500,Mutual Aid,Receiver,22
U1732,25.115,28.500,Mutual Aid,Receiver,39
U1733,-24.249,30.000,Media Watch,Receiver,27
U1734,-22.517,30.000,Media Watch,Receiver,44
U1735,-20.785,30.000,Media Watch,Receiver,32
U1736,-19.053,30.000,Media Watch,Receiver,20
U1737,-17.321,30.000,Media Watch,Receiver,37
U1738,-15.588,30.000,Media Watch,Receiver,25
U1739,-13.856,30.000,Media Watch,Receiver,42
U1740,-12.124,30.000,Media Watch,Receiver,30
U1741,-10.392,30.000,Media Watch,Receiver,18
U1742,-8.660,30.000,Media Watch,Receiver,35
U1743,-6.928,30.000,Media Watch,Receiver,23
U1744,-5.196,30.000,Media Watch,Receiver,40
U1745,-3.464,30.000,Media Watch,Receiver,28
U1746,-1.732,30.000,Media Watch,Receiver,45
U1747,0.000,30.000,Mutual Aid,Receiver,33
U1748,1.732,30.000,Mutual Aid,Receiver,21
U1749,3.464,30.000,Mutual Aid,Receiver,38
U1750,5.196,30.000,Mutual Aid,Receiver,26
U1751,6.928,30.000,Mutual Aid,Receiver,43
U1752,8.660,30.000,Mutual Aid,Receiver,31
U1753,10.392,30.000,Mutual Aid,Receiver,19
U1754,12.124,30.000,Mutual Aid,Receiver,36
U1755,13.856,30.000,Mutual Aid,Receiver,24
U1756,15.588,30.000,Mutual Aid,Receiver,41
U1757,17.321,30.000,Mutual Aid,Receiver,29
U1758,19.053,30.000,Mutual Aid,Receiver,46
U1759,20.785,30.000,Mutual Aid,Receiver,34
U1760,22.517,30.000,Mutual Aid,Receiver,22
U1761,24.249,30.000,Mutual Aid,Receiver,39
U1762,25.981,30.000,Mutual Aid,Receiver,27
U1763,-23.383,31.500,Media Watch,Receiver,44
U1764,-21.651,31.500,Media Watch,Receiver,32
U1765,-19.919,31.500,Media Watch,Receiver,20
U1766,-18.187,31.500,Media Watch,Receiver,37
U1767,-16.454,31.500,Media Watch,Receiver,25
U1768,-14.722,31.500,Media Watch,Receiver,42
U1769,-12.990,31.500,Media Watch,Receiver,30
U1770,-11.258,31.500,Media Watch,Receiver,18
U1771,-9.526,31.500,Media Watch,Receiver,35
U1772,-7.794,31.500,Media Watch,Receiver,23
U1773,-6.062,31.500,Media Watch,Receiver,40
U1774,-4.330,31.500,Media Watch,Receiver,28
U1775,-2.598,31.500,Media Watch,Receiver,45
U1776,-0.866,31.500,Media Watch,Receiver,33
U1777,0.866,31.500,Mutual Aid,Receiver,21
U1778,2.598,31.500,Mutual Aid,Receiver,38
U1779,4.330,31.500,Mutual Aid,Receiver,26
U1780,6.062,31.500,Mutual Aid,Receiver,43
U1781,7.794,31.500,Mutual Aid,Receiver,31
U1782,9.526,31.500,Mutual Aid,Receiver,19
U1783,11.258,31.500,Mutual Aid,Receiver,36
U1784,12.990,31.500,Mutual Aid,Receiver,24
U1785,14.722,31.500,Mutual Aid,Receiver,41
U1786,16.454,31.500,Mutual Aid,Receiver,29
U1787,18.187,31.500,Mutual Aid,Receiver,46
U1788,19.919,31.500,Mutual Aid,Receiver,34
U1789,21.651,31.500,Mutual Aid,Receiver,22
U1790,23.383,31.500,Mutual Aid,Receiver,39
U1791,25.115,31.500,Mutual Aid,Receiver,27
U1792,-24.249,33.000,Media Watch,Receiver,44
U1793,-22.517,33.000,Media Watch,Receiver,32
U1794,-20.785,33.000,Media Watch,Receiver,20
U1795,-19.053,33.000,Media Watch,Receiver,37
U1796,-17.321,33.000,Media Watch,Receiver,25
U1797,-15.588,33.000,Media Watch,Receiver,42
U1798,-13.856,33.000,Media Watch,Receiver,30
U1799,-12.124,33.000,Media Watch,Receiver,18
U1800,-10.392,33.000,Media Watch,Receiver,35
U1801,-8.660,33.000,Media Watch,Receiver,23
U1802,-6.928,33.000,Media Watch,Receiver,40
U1803,-5.196,33.000,Media Watch,Receiver,28
U1804,-3.464,33.000,Media Watch,Receiver,45
U1805,-1.732,33.000,Media Watch,Receiver,33
U1806,0.000,33.000,Media Watch,Receiver,21
U1807,1.732,33.000,Mutual Aid,Receiver,38
U1808,3.464,33.000,Mutual Aid,Receiver,26
U1809,5.196,33.000,Mutual Aid,Receiver,43
U1810,6.928,33.000,Mutual Aid,Receiver,31
U1811,8.660,33.000,Mutual Aid,Receiver,19
U1812,10.392,33.000,Mutual Aid,Receiver,36
U1813,12.124,33.000,Mutual Aid,Receiver,24
U1814,13.856,33.000,Mutual Aid,Receiver,41
U1815,15.588,33.000,Mutual Aid,Receiver,29
U1816,17.321,33.000,Mutual Aid,Receiver,46
U1817,19.053,33.000,Mutual Aid,Receiver,34
U1818,20.785,33.000,Mutual Aid,Receiver,22
U1819,22.517,33.000,Mutual Aid,Receiver,39
U1820,25.981,33.000,Mutual Aid,Receiver,27
U1821,-25.115,34.500,Media Watch,Receiver,44
U1822,-21.651,34.500,Media Watch,Receiver,32
U1823,-19.919,34.500,Media Watch,Receiver,20
U1824,-18.187,34.500,Media Watch,Receiver,37
U1825,-16.454,34.500,Media Watch,Receiver,25
U1826,-14.722,34.500,Media Watch,Receiver,42
U1827,-12.990,34.500,Media Watch,Receiver,30
U1828,-11.258,34.500,Media Watch,Receiver,18
U1829,-9.526,34.500,Media Watch,Receiver,35
U1830,-7.794,34.500,Media Watch,Receiver,23
U1831,-6.062,34.500,Media Watch,Receiver,40
U1832,-4.330,34.500,Media Watch,Receiver,28
U1833,-2.598,34.500,Media Watch,Receiver,45
U1834,-0.866,34.500,Media Watch,Receiver,33
U1835,0.866,34.500,Mutual Aid,Receiver,21
U1836,2.598,34.500,Mutual Aid,Receiver,38
U1837,4.330,34.500,Mutual Aid,Receiver,26
U1838,6.062,34.500,Mutual Aid,Receiver,43
U1839,7.794,34.500,Mutual Aid,Receiver,31
U1840,9.526,34.500,Mutual Aid,Receiver,19
U1841,11.258,34.500,Mutual Aid,Receiver,36
U1842,12.990,34.500,Mutual Aid,Receiver,24
U1843,14.722,34.500,Mutual Aid,Receiver,41
U1844,16.454,34.500,Mutual Aid,Receiver,29
U1845,18.187,34.500,Mutual Aid,Receiver,46
U1846,19.919,34.500,Mutual Aid,Receiver,34
U1847,21.651,34.500,Mutual Aid,Receiver,22
U1848,-19.053,36.000,Media Watch,Receiver,39
U1849,-17.321,36.000,Media Watch,Receiver,27
U1850,-15.588,36.000,Media Watch,Receiver,44
U1851,-12.124,36.000,Media Watch,Receiver,32
U1852,-10.392,36.000,Media Watch,Receiver,20
U1853,-8.660,36.000,Media Watch,Receiver,37
U1854,-6.928,36.000,Media Watch,Receiver,25
U1855,-5.196,36.000,Media Watch,Receiver,42
U1856,-3.464,36.000,Media Watch,Receiver,30
U1857,3.464,36.000,Mutual Aid,Receiver,18
U1858,5.196,36.000,Mutual Aid,Receiver,35
U1859,6.928,36.000,Mutual Aid,Receiver,23
U1860,8.660,36.000,Mutual Aid,Receiver,40
U1861,10.392,36.000,Mutual Aid,Receiver,28
U1862,12.124,36.000,Mutual Aid,Receiver,45
U1863,13.856,36.000,Mutual Aid,Receiver,33
U1864,15.588,36.000,Mutual Aid,Receiver,21
U1865,17.321,36.000,Mutual Aid,Receiver,38
U1866,19.053,36.000,Mutual Aid,Receiver,26
U1867,20.785,36.000,Mutual Aid,Receiver,43
U1868,22.517,36.000,Mutual Aid,Receiver,31
U1869,-19.919,37.500,Media Watch,Receiver,19
U1870,-18.187,37.500,Media Watch,Receiver,36
U1871,-16.454,37.500,Media Watch,Receiver,24
U1872,-14.722,37.500,Media Watch,Receiver,41
U1873,-12.990,37.500,Media Watch,Receiver,29
U1874,-6.062,37.500,Media Watch,Receiver,46
U1875,-4.330,37.500,Media Watch,Receiver,34
U1876,4.330,37.500,Mutual Aid,Receiver,22
U1877,9.526,37.500,Mutual Aid,Receiver,39
U1878,11.258,37.500,Mutual Aid,Receiver,27
U1879,12.990,37.500,Mutual Aid,Receiver,44
U1880,19.919,37.500,Mutual Aid,Receiver,32
U1881,21.651,37.500,Mutual Aid,Receiver,20
